"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RP5-1112D6.8",0.113545375079535,0.626781249875176,0.025,0.016,1
"ZNF213-AS1",0.113971339650574,0.145359435496039,0.035,0.025,1
"RP11-666O2.2",0.114726933102669,0.27949755124599,0.01,0.005,1
"RP11-625H11.2",0.114941618941418,-1.36677875458048,0.008,0.014,1
"ZNF436-AS1",0.115494278881958,-1.40825975466611,0.008,0.014,1
"TMEM147-AS1",0.115660298424374,-0.740680269515773,0.012,0.019,1
"PXN-AS1",0.118756316773898,-0.951597780183257,0.015,0.022,1
"RP11-158I9.8",0.119442602336278,-1.30723581857758,0.005,0.01,1
"H1FX-AS1",0.119499378080888,-1.31574038296914,0.005,0.01,1
"RP5-1024G6.2",0.120509276108697,0.370571169619835,0.011,0.005,1
"LINC00106",0.120613557348585,-0.383662916680637,0.068,0.082,1
"AC007319.1",0.120673589366401,-0.992082475756624,0.016,0.023,1
"RP11-656D10.3",0.121222474721507,0.313776932846149,0.069,0.055,1
"RP1-117O3.2",0.121711062393396,-0.278703886459124,0.043,0.031,1
"STARD4-AS1",0.122666007168901,0.410504270188315,0.012,0.006,1
"RP11-228B15.4",0.122881203509614,0.249117673234991,0.023,0.015,1
"AC012363.4",0.123234639527409,0.263173315148663,0.03,0.021,1
"LINC00954",0.123840811991277,0.886505007238705,0.018,0.011,1
"CH17-340M24.3",0.12450616251459,-0.70293916344665,0.017,0.025,1
"AC007292.4",0.124995923121234,0.689390046121117,0.013,0.007,1
"AC002310.7",0.125064164968617,0.65099825227808,0.013,0.007,1
"PLCG1-AS1",0.125428608526587,0.617491112666403,0.013,0.007,1
"AC011997.1",0.125526460392041,0.160178895827521,0.039,0.028,1
"RP3-414A15.10",0.125689746372488,0.588547830867034,0.019,0.012,1
"RP11-661A12.5",0.126435096443426,-1.0226053980247,0.01,0.016,1
"RP11-621L6.2",0.126790734362349,0.699646734862688,0.016,0.009,1
"RP11-77P16.4",0.12710880327312,0.452138131983333,0.018,0.011,1
"RP11-570L15.1",0.127891274979391,0.229424288395647,0.019,0.012,1
"RP1-111D6.4",0.128399850051849,0.35542783415892,0.017,0.01,1
"RP11-111A22.1",0.128764832282127,0.201397605844996,0.016,0.009,1
"CTC-260E6.6",0.128849975572666,0.126117025384191,0.042,0.031,1
"CTD-2544N14.3",0.128850272396891,0.309065971445606,0.016,0.009,1
"RP3-395M20.12",0.129171355131234,-1.20706158979783,0.006,0.011,1
"RP11-384F7.2",0.129248242829299,0.824210818502417,0.024,0.016,1
"AC005592.2",0.133472356410164,-1.08031639071492,0.011,0.017,1
"RP11-711K1.8",0.134054593607554,-0.632103659955066,0.046,0.058,1
"LINC00535",0.136686586440784,-1.32865261878129,0.007,0.012,1
"RP4-565E6.1",0.138566237543291,-1.00081337317279,0.007,0.012,1
"NOP14-AS1",0.139110534273834,-0.76203660761853,0.012,0.018,1
"CTB-186G2.1",0.139558461113058,0.500669292513145,0.021,0.014,1
"RP11-574K11.29",0.139915450288752,-0.807606449970281,0.033,0.042,1
"RP11-344B5.2",0.140420932571254,0.125966195370999,0.023,0.016,1
"LINC01170",0.141195443804976,0.545661237566569,0.02,0.013,1
"RP11-327F22.1",0.141893293022413,0.68648198962874,0.01,0.005,1
"CTB-58E17.1",0.142119570433369,0.667474340134556,0.01,0.005,1
"RP11-968A15.2",0.142402806771824,0.670051944810799,0.01,0.005,1
"CTC-329D1.2",0.143398844886846,0.338590849749056,0.031,0.022,1
"RP3-323P24.3",0.143939777520431,0.286121540784023,0.01,0.005,1
"GHRLOS",0.144142895860823,0.630881288836194,0.017,0.011,1
"RP4-784A16.5",0.144497714932958,0.859903286592858,0.012,0.006,1
"RP11-452L6.1",0.14580339586465,-0.475969100379145,0.049,0.059,1
"PHACTR2-AS1",0.146232675883966,0.755789776316977,0.014,0.008,1
"RP11-93I21.3",0.146457987730608,0.353761699895471,0.012,0.006,1
