"","RNA.g0","RNA.g1","RNA.g2","RNA.g3","RNA.g4","RNA.g5","RNA.g6","RNA.g7","RNA.g8","RNA.g9","RNA.g10","RNA.g11","RNA.g12"
"RP11-678G15.2",0.000825231295285249,0,0.00023479537360135,0.000303041819882059,0.00324895230075007,0.000974395977699849,0.0101572502860127,0.00427510224127538,0,0.00218441151516899,0,0,0
"RP11-474N24.6",0.000335763996053564,0.000100625589288607,0.000251083122373294,0.000111703819021762,0,0,0,0,0,0,0,0,0
"RP11-856M7.2",0.00123902391451558,0.0031806331484574,0,0,0,0,0,0,0,0,0,0,0
"RP11-677O4.6",0.000794207944878163,0.000972370103508798,0.000761481682086753,0.00051226523360058,0,0,0.000840232058650886,0,0.00114060253013016,0,0.00116142608053633,0,0
"RP11-756J15.3",0,0,0.000590953304044817,0,0,0,0,0,0,0,0,0,0
"RP11-701H16.4",0.000323360249245264,0.000323782089380881,0,0.000896764475789523,0.000413624270578769,0,0,0,0.00421314667719765,0,0,0,0
"RP11-411B10.3",0.000227541174144314,0,0,5.05431899366932e-05,0,0.000484749208210643,0,0,0,0,0,0.0264777216450079,0
"RP11-527H14.1",0,0,0,0.00204943331902128,0,0,0,0,0,0,0,0,0
"MIR133A1HG",0.00123446425038286,0.00154337993676954,0,0.00217626755469333,0.00136100567477254,0.00386382489330547,0.00338538704453003,0.00478724983029199,0,0.00164031419890417,0,0,0
"RP11-799B12.2",0,0,0.00301806685016365,0.00452788381952357,0.00278589782326789,0.00679485953943557,0,0,0,0.0111959517348007,0.00153797713459505,0,0.101360408346133
"RP11-178F10.2",0,0.000154953715325232,0,0.000400292198249429,0,0,0,0,0,0,0,0,0
"RP11-449D8.1",0,0,0,0.000600904211003373,0,0,0,0,0.00161051706294513,0,0,0.0414099251308554,0
"PCAT18",0.000329410732293893,0,0.000790395919111106,0.000837707689629098,0,0,0,0,0,0,0,0,0
"AC015933.2",0.000436248323437781,0.00185643868703467,0.00527119760834532,0.0036604248685142,0,0.00247410066551796,0.00234892016382284,0,0.00356489086754226,0.00325694070348616,0,0,0
"RP11-25I11.1",0,0,0,6.74291078174914e-05,0.000589117480217288,0.000400903926100257,0,0,0,0,0,0,0
"DSG2-AS1",0,0.000307652325966405,0,0.000505421607563611,0,0,0.00183344609026789,0,0.00537672326925668,0,0,0,0
"RP11-379L18.1",0.000136148658868997,0.000223909755412179,0,0.000927894092148466,0,0.000778778351638946,0,0,0.00221906720178733,0,0,0,0
"RP11-379L18.3",0,0,0.00102121586164731,0.00466503205656095,0,0.00245143692841171,0,0,0.00321828328216637,0,0,0,0
"RP11-54G14.1",0.00128249082590467,0.0014462997657004,0.00132450565439269,0.00167221956914798,0,0.00126910812532329,0.00234157196988632,0,0.00124963770063829,0,0.00109768836240822,0,0
"RP11-322E11.2",0.000207018052760869,0.000564010076527577,0.00159998715908032,0.000830083598140849,0,0,0.000714430029151603,0.00134060693029434,0,0.00419669817990235,0,0,0
"RP11-49I11.1",0.000311926795522378,0.00183581354047474,0.00170095155955891,0.000468467153382579,0.0105286807532681,0.00168872768307982,0.00483810335496904,0.00203840167565677,0.00238733360126165,0.00198770011170875,0.00266966799095559,0,0
"RP11-636O21.1",0.000303413173678131,0.00139748190845577,0.00133703508303793,0.0130930373993639,0.00308883336434841,0.000588806852392834,0,0,0.00399053773708079,0.00540991787218276,0.0292857995062739,0,0
"RP11-456K23.1",0.000194534990755892,0.000106583957515635,0,0.00207744508424602,0.00154508085581973,0.000669847369917985,0.00173682536834951,0.00458459071504359,0.000446058800630852,0.00252735418619574,0,0,0
"RP11-846C15.2",0.000784167624743436,0.000927109641317758,0.00110127198014979,0.00287064768378043,0.0011955087850514,0.00299017139968398,0,0.00246201419843588,0.00267342737393755,0,0.000426224684171771,0,0
"RP11-380M21.4",0.000157803909894851,0.000684575152660259,0.000306894608340487,0.000225021661973135,0.00105648269383008,0.000992040894736142,0,0.000997732453453037,0,0,0.00107196348120569,0,0
"RP11-1030E3.1",0.000556960495637098,0.0018643046841815,0.00139789358450193,0.00255999927947054,0.000908395159631522,0.000499577706964303,0.000788723151863911,0.00350016995711186,0.00103943037552333,0.0125165448314171,0.000388427381054019,0,0
"RP11-850A17.1",0.00060839767012088,0.00108882941222777,0.00170219144048229,0.00817156582403915,0.00291183371659003,0.00160084589768345,0.0114127247742583,0.0102240843528255,0.00111466484842537,0.00746208935542674,0.0183258136180616,0,0
"RP11-839G9.1",0,0,0,0.000665175449624173,0,0.000808029877309082,0,0,0.000428671229357498,0,0,0,0
"LINC01415",0.00412054160353372,0.00115623104632128,0,0.00133153560189182,0.00166702670908231,0.00613344291878889,0.0142274805012331,0.00624279168813432,0,0.00316551463037552,0,0,0
"LINC-ROR",0,0.000806771111011537,0.00157315025457249,0.000226111511622601,0,0.000875549713887864,0,0,0.00200551393655987,0,0,0,0
"RP11-718I15.1",0.000382695753278803,0.00015013763868026,0,9.71704744909091e-05,0.00203721356148626,0,0.00105499788367425,0,0,0,0,0,0
"RP11-845C23.3",0.000903967087452566,0.000306324685787454,0.000750648443205644,0.00109497990314319,0.000800008977529675,0.000551221667068507,0,0,0,0,0.00144823049150052,0,0
"RP11-396N11.1",0,0,0,0.00131153014793907,0,0,0,0,0,0,0,0,0
"RP11-879F14.3",0.00217220184548053,0.00288847013173683,0.000409565617982093,0.00496126677087162,0,0.0017646648909055,0.00144381648052985,0.0445070274201285,0.00600042135742486,0,0.00608301090405938,0,0
"RP11-879F14.2",0.000167943112696614,0.00166019267044757,0,0.00124832262467347,0,0,0,0.00451863874129558,0,0,0.00112142699342059,0,0
"RP11-120K19.4",0.000804574991282245,0.000907146388323305,0.00237093534198567,0.00194795715529617,0,0,0.00164026496184088,0,0.000864640151899982,0,0,0,0
"RP11-299P2.2",0,0.000315828691757407,0.00149369556820998,0.000240516344336283,0.000701756257314932,0.000578766403397405,0,0.00230061332050511,0,0,0,0,0
"LINC00305",0.00077921221939355,0.000295937353792799,0.00220764921269812,0.00294498294990351,0.00127404767911715,0.000298866816578262,0.00231380069334684,0.00258026095211113,0.00492243116724482,0,0,0,0
"RP11-453M23.1",0.0010121571067249,0.000693384565088124,0.00199577144352366,0.00168265785178251,0.00307794233764317,0.0014125449346969,0.00168264055702452,0.00143380892775467,0.00274655520166823,0.0053529015458868,0,0,0
"RP11-526H11.1",0,0,0,0.00180242325404748,0,0,0,0,0.00379338779693495,0,0,0,0
"RP11-17E3.1",0.000352167733265341,0.000413541841129631,0,0.00786304486346216,0,0,0,0,0.0107512861319563,0,0.00435399518780528,0,0
"RP11-543H23.2",0.000461843095391735,0.000712339436638213,0.000952215401421672,0.00142995011404294,0.000787857562482873,0.00146904542575351,0.00136286721094132,0,0.0013972410162713,0,0.0365850481445965,0,0
"RP11-484N16.1",0.000111812828545225,0,0,9.8110276382339e-05,0.000275707695473241,0,0,0,0,0,0,0,0
"RP11-384E22.1",0,0.000167438137886981,0,0.000557785234337076,0,0.000299027091435846,0,0,0,0,0,0,0
"LINC01541",0.00146786806726887,0.00167975633435772,0.000787264429851268,0.0020864473731904,0,0.000564780874621922,0,0.000913723904616362,0.000364007770692286,0,0.00063117992206569,0,0
"RP11-405M12.3",0,0,0,0.0013100006422043,0,0,0.0307079872688474,0.0119211531993523,0,0,0,0,0
"RP11-704C2.1",0.000254743087011374,0.000191640268219719,0,0.000566157102019408,0.000266181045966406,0,0,0,0,0,0,0,0
"RP11-94B19.5",0.000358132232609452,0.000544946826319999,0,0.00264270111010718,0.00161058511915428,0.00425533998693048,0,0,0.0043442967266326,0,0.00254670988957495,0,0
"RP11-94B19.3",0,0,0.000253890897038939,0.000775328502523785,0,0,0,0,0,0,0.00217714031623893,0,0
"RP11-17M16.2",0,0,0.00213818604784799,0.00394071223280867,0.00314534300761755,0.00295069400276956,0,0.000701420067010867,0.00398138631594878,0.00423925249435102,0.000993222547303962,0,0
"RP11-111H3.3",0.000464617338824884,0.000161770677123523,0.000808233049797097,0.00265046222060985,0.000740033871350292,0,0,0,0.00129435009710862,0.00154444662554629,0,0,0
"RP11-4B16.3",0,0,0.000887310892034374,0.00173878780255543,0,0.00917593171450041,0.00111363088659718,0,0.00414798345784197,0,0.00283251695473836,0,0
"RP11-4B16.4",0,0,0.000650940084415212,0.000120156171427262,0.00741150057217479,0.000490721728000013,0,0,0,0,0,0,0
"RP11-63N3.1",0,0,0,0,0.00060939102031862,0,0,0,0,0.00177048369968772,0,0,0
"RP11-248M19.1",0.000551172497523114,0.000294123973304047,0.00396984985497282,0.00149014885441447,0,0.00037556053348524,0.00177103653748872,0.00159516499110536,0,0.00454531490360847,0.000630334918373519,0,0
"RP5-1103G7.10",0.000334654856466552,0.00114662972333924,0,0.000417874707968341,0.000787929735893044,0.000822245760377523,0,0,0,0,0,0,0
"RP4-545L17.11",0.00176226683793171,0.00155197699118518,0.00115002899898466,0.00131403937677357,0.000381295416097011,0.000996167061912567,0.00203097569493566,0,0,0.0121827351896324,0.0009224440413159,0,0
"SIRPG-AS1",0.000348982164823891,0.000914865699681615,0.000795816830668747,0.000904298475193049,0.00117973564468019,0,0.00244306516185441,0.00356792359694504,0.000562675399989062,0,0,0,0
"RP4-681N20.5",0.00196965411667802,0.000248342960115507,0,0.000796217456839683,0.00431218520267383,0.00156067530741305,0.00108829322972782,0.00348655323274775,0,0,0.000683030016778632,0,0
"LINC01433",0.000464876923598195,0.000409342157972421,0.0101561585407776,0.000746226343513952,0.00314422835120979,0.00304481838642818,0.00912855288115379,0.00145320090022889,0.00256776182636867,0,0,0,0
"RP5-1022P6.7",0.000173240604798197,0.000464066634779242,0.000314363092515486,0.000277309184558671,0.000510870141612182,0,0.000575509227830061,0.00103696177665565,0.000640620243394693,0,0.00629320251926571,0,0
"LAMP5-AS1",0,0,0,0.00285101443598219,0,0.0013767575227999,0,0.00123555085057792,0.00507276556176742,0,0.00111911953047116,0,0
"RP1-278O22.2",0,0,0,0.000200573277347634,0,0,0.00183705009309507,0.00181203834925481,0,0,0,0,0
"RP4-697P8.3",0.000196523846891415,0.000396785245937415,0.000315554697667518,0.000551616189111644,0,0,0.000933899874353111,0.00118427271621593,0.00189457172958638,0.00162093811144825,0,0,0
"RP4-726N1.2",0.000128096551597278,0.00168772414425608,0,0.00107898665322118,0.00198663142309762,0.00143019882942439,0,0,0.000610399771563989,0,0.00224924728379252,0,0.0293595220269814
"RP11-97N19.3",0.000458600564530478,0.000932190468106438,0.0011807014355553,0.00230197457955326,0.00142552264293038,0.0027114837621611,0,0,0.000866037282731814,0,0.0108545147253849,0,0
"RP5-1027G4.3",0.000128114337844376,0,0.00032731849592045,0.00171844528949038,0,0.00650832449066947,0,0,0.000418635123905531,0.00272411424063409,0,0,0
"RP5-872K7.7",0,0,0,0.000205414958149372,0,0.000609208775481832,0,0,0,0,0,0,0
"RP1-198K11.5",0.00512779306243078,0.00618286160670076,0.00501747825083373,0.00241454849751582,0.00268143253987443,0.00289040998153411,0.011003203594469,0.00384400913367943,0.00121244188462936,0.00231517870517148,0,0,0
"RP5-984P4.4",0,0.00156464482557068,0.0011312798376966,0.000179025215934397,0,0.000486986977481235,0,0,0,0,0,0,0
"RP5-1065O2.4",0.000468191442138346,0.000468421145669608,0.00142009790579624,0.00127595798622907,0.00183975948693107,0.000269539439576832,0.00253912733284297,0,0.00110659254480238,0,0,0,0
"LINC00261",0.000483582769225232,0.00114254969230293,0,0.00368631368628089,0,0,0,0,0,0,0.000873214342161356,0,0
"RP4-753D10.5",0,0,0,0,0.0678359046954994,0,0,0,0,0,0,0,0.0109340882227842
"RP5-851M4.1",0,0,0.000371213230633481,9.43777155724231e-05,0,0.000502795391538336,0,0,0,0,0,0,0
"RP3-322G13.7",0.00340942790576199,0.00149685719732337,0.000772496792376984,0.00120781832169519,0.000775383797533644,0,0.00173173667212164,0,0,0.00426174804119406,0.001105549215845,0,0
"FLJ33581",0.00126288218425195,0.000345040559517771,0,0.0105584560305921,0,0,0,0,0,0,0.00301266388927971,0,0
"RP4-564O4.1",0,0.000223798509725724,0,0.000566999447147189,0,0,0,0,0,0,0,0,0
"RP4-738P15.1",0,0,0,0.00628235402086076,0,0.000450507920650058,0,0,0.00338235734664163,0,0,0,0
"RP4-760C5.5",0.000229808084970161,0.000352693084460994,0.000472105883529873,0.00159359766858828,0,0,0,0,0,0,0.00358513080467273,0,0
"ABALON",0.0011854174154092,0.00110019216939698,0.000810044154235339,6.24066922440495e-05,0.000403764408635745,0,0.00184570803707121,0.00331883291129487,0,0,0.00088537023084258,0,0
"RP1-310O13.7",0,0,0,0.0220393655351437,0,0,0.00445965772427785,0.000895300914666273,0.00185369971584637,0,0.000993222547303962,0.071814542597591,0
"RP5-1184F4.5",0.00231202383165198,0.00224638305716562,0.00153948057990359,0.000297163607854941,0.00298898165084595,0.00067273364779595,0.000852796276350339,0.00147787743105295,0.000582768649937166,0,0.00161005161664478,0,0
"RP11-410N8.3",0,0,0.000392473565826039,0.00316086073343553,0.000883190719007993,0,0,0,0,0.0020708221163802,0,0,0
"RP5-1125A11.4",0.00176862259992626,0.00294025332527662,0.000972761572740072,6.18931649824392e-05,0.00733273293578307,0.000287211230648425,0.00228027454167011,0.00147687429008499,0.00129533796209401,0,0,0,0
"ITCH-AS1",0.00474653482919752,0.00241957449944744,0.0019363199991998,0.000419168268145662,0.00383975499800159,0,0.00231687425860024,0,0,0.0154223140182736,0,0,0
"RP11-42O4.2",0.000615294965892893,0.00129644673276222,0,0,0.00227156148986695,0,0,0,0.00114060253013016,0,0,0,0
"RP4-550H1.5",0,0,0.000823279860175172,0,0,0,0,0,0,0,0,0,0
"RP11-425M5.8",0.000681435862609197,0.000544353643254582,0,0.000295852611709678,0,0.00068202002874578,0,0,0,0,0,0,0
"LINC00489",0,0,0,0.000164943467006752,0,0,0,0,0,0,0,0,0
"RP4-640H8.2",0.00149704983542865,0.00297738641890214,0.0030263811776026,0.00193341721989632,0.00126544074984957,0.0026050256181713,0.000963639009263462,0,0.00191698809541136,0,0.000885345382529851,0,0
"RP11-101E14.3",0,0,0.000488629589453419,0.000830959673731653,0,0,0.00104165755216308,0,0.00225144801879329,0,0.00181760635499513,0,0
"RP5-1121H13.4",0.000560201598519142,0.000335532240549674,0.00140293522756511,0.00837878483124317,0,0.000714087198044658,0,0,0,0.0243832008349562,0,0,0
"RP1-138B7.5",0,0,0,0.000509887452043044,0,0,0,0,0,0.00423087728086594,0,0,0
"HNF4A-AS1",0.00105183279662803,0.00212289956886784,0.00351520956747734,0.00300721340697911,0.00204206781812071,0.00186338556129958,0,0.00134850018460968,0.0028396603622645,0.00192455587024182,0.00343972754606053,0.0123440331412602,0
"STK4-AS1",0,0.000375135712062979,0,0.00115030650120052,0,0,0,0,0.000379902980376871,0,0,0,0
"RP3-461P17.9",0,0,0,0.000397712314656324,0,0,0,0,0,0,0,0,0
"CTD-2653D5.1",0,0,0,0.000479668492340542,0.00188385523881187,0.00295994322035757,0.00170780250561952,0.000779369588203711,0,0.00255227375688316,0,0,0
"LINC01522",0.000149639873687187,0,0,0.00392712215705075,0.000501383492540141,0,0,0,0,0,0.000983376705162915,0,0
"RP11-321P16.1",0,0,0,0.000265000897203148,0.00175282162866268,0,0.00557568865154912,0,0,0,0,0,0
"LINC01271",0,0,0.000330689438205933,6.15621624027205e-05,0.000477002766472945,0,0,0.00316135858753027,0,0,0,0,0
"RP4-530I15.9",0.000351373774165046,0.000808211595484382,0.000775870249045815,0,0.0027166623335843,0.000611403606596507,0.00165882186329268,0.00158470870201581,0,0,0,0,0
"RP5-955M13.4",0,0,0,0,0.00210334831699009,0,0,0,0,0,0,0,0
"LINC01440",0.00146717237169556,0.0008975021302323,0.00109582824381707,0.00566714509567712,0.00249979174069768,0.00157584188837624,0.00494626088053478,0.00796749980673775,0.00646927867158728,0,0.0185720723267955,0.0264777216450079,0
"NKILA",0.00021492649922087,0,0.00184913447823275,0.00349207160686966,0.0143118708184093,0.000605522901723875,0.00626183461158329,0.0124263785707485,0.00089555002981286,0.00893766857824418,0.000417128253840229,0,0.0435627346942332
"RP5-907D15.4",0.000458367171863166,0.000320890792840926,0.000264062043172665,0.000262068420238309,0.000454504135987637,0,0,0,0.00215280363384642,0,0.00347392602974366,0,0
"RP5-1017F8.2",0.000278923658148487,0.000529065070086651,0,0.00125142243500754,0,0,0.00268930376372814,0,0,0,0,0,0
"RP5-827E24.1",0.000304213472190964,0,0.00141243992809846,0.00207031560683726,0,0,0,0,0,0.00696181029345423,0,0,0
"RP11-429E11.3",0,0,0,0.00486585068977108,0.000510870141612182,0.000376538744405952,0,0,0,0,0,0,0
"WI2-87327B8.2",0,0,0,0.00015833057758963,0.0198646991184913,0,0.0113370196372714,0.00256732159040438,0,0,0,0,0.0456908919775932
"RP11-93B14.6",0,0,0,0.000289478764884267,0,0,0.00549592628181613,0,0,0,0,0,0
"RP11-93B14.9",0,0,0,0,0.000394534840267046,0,0.00513609871423193,0.00132067074225658,0.000375372740439097,0,0,0,0
"RP5-963E22.4",0,0,0,0.000807476100971529,0,0,0,0,0,0,0,0,0
"AC092192.1",0,0,0,0.00140506599082335,0,0,0,0,0,0,0.00924534481007512,0,0
"CTD-3113P16.5",0,0,0,0.000157543773577175,0.000540432979771269,0,0.000879738668350135,0,0,0,0,0,0
"AC009005.2",0.00108470742590186,0.000543402436209092,0.007821164572995,0.0046463016478211,0.00657099165064108,0,0.0223124082966724,0.00865564865079638,0,0.003564870069146,0.00459327576448755,0,0
"AC006273.4",0,0,0,0,0,0,0.009182712375896,0.00883130380796655,0,0,0,0,0
"AC006273.5",0,0.000131011546702669,0,0,0,0,0.0269528470354225,0.00754735583991412,0.000364007770692286,0.00432906606472,0,0,0
"LLNLR-284B4.1",0.000476612120992873,0.000505577816712318,0.00133802101509366,0.000208517176082191,0.00108612281902992,0.000511828038881733,0,0,0,0,0,0,0
"AC004221.2",0,0,0.00154465220970951,0.00256687129950094,0,0,0,0,0,0,0,0,0
"AC004623.2",0.00217084800150577,0.000569519652814007,0.00033323886011649,0,0,0,0,0,0,0,0.00226931453312144,0,0
"AC004490.1",0,0,0.000459275870757198,0.000289524502040012,0.000581703245717966,0,0.00111951644054674,0,0,0,0,0,0
"AC005624.2",0.0010467459495102,0.000566059433584659,0.000592615417929586,0.00160311221133421,0.000534679857397539,0.00101672326765098,0.00293769098663527,0,0.000418635123905531,0,0.00162481284187078,0,0
"AC005786.5",0.00258917094332242,0.00183352400100344,0.00023717380093761,0.00232300677797892,0.000740234749165534,0.000785352238332415,0,0,0.00139827666595751,0.00258119470596966,0.00224494723449171,0,0
"CACTIN-AS1",0,0.000218215066222817,0,0.000849418418416937,0.00196606098686161,0,0,0.00257035445702033,0,0,0,0,0
"CTB-50L17.9",0.00017198126023396,0.00041175273111065,0,0.000324796756395286,0.00162005820286919,0.000376538744405952,0,0,0.000527031331591038,0,0,0,0
"CTC-482H14.5",0,0.000155354526797879,0.00056488969879008,0,0.00084338685087708,0.000513241370744523,0,0,0,0,0,0,0
"AC104532.3",0.000687036877784657,0.000329095618446737,0.00114449387889955,0.000515758162254334,0.0020685136098127,0.000257416119798991,0,0,0.00140527142606804,0.00176144782556312,0.000683030016778632,0,0
"CTC-503J8.4",0.00241480536248098,0.0015659493675551,0.00215523508380241,0.00192568114318681,0.00751258464425777,0.00264326555080473,0.00976532250095092,0.00530504244068583,0.00102868341870632,0.0071430536143078,0.0010112435109768,0,0
"CTD-2396E7.11",0.000714791737752855,0.00206587139239752,0,0.000183415581465452,0.00054064726723351,0,0,0,0.00168723376505708,0,0,0,0
"CTD-3128G10.6",0,0,0,8.23106360272896e-05,0.000243267155747174,0.000663809630019064,0.0039237093466055,0.0059641226777585,0.00649445114094517,0.00215588143859381,0,0,0
"CTD-3214H19.6",0,0,0,0,0.00252049134141419,0,0,0,0,0,0,0,0
"CTD-3193O13.11",0.000241097324576743,0.000323657589689564,0,0.00922953711600897,0,0.00182907232267172,0,0,0.000835345154604532,0.0138179174759068,0.00502597167725031,0,0
"CTD-3193O13.12",0.00306621250935702,0.00355126153393098,0.00184546613956045,0.00733335293891834,0.000357408232755678,0.00294829566151719,0.00748206501287807,0.00129166224272349,0.000905342537427466,0.00656625703841679,0.0074234114995476,0,0
"CTD-3193O13.1",0,0.000875574840904473,0,7.77472226009808e-05,0.000484976847932745,0,0,0.000930825688927363,0,0,0,0,0
"CTD-3193O13.14",0.00298645643215097,0.00149855654040103,0.00113693600997047,0.000194254648812896,0.000465521477624757,0.00261750282018293,0,0,0.00148498715114867,0,0,0,0
"CTD-2623N2.11",0.00408657543136055,0.00227406405629411,0.00145059418575936,0.00128862551603269,0,0.000815986185012356,0.000909972092975853,0,0.000796565972231073,0.00609570190252937,0.00063117992206569,0,0
"CTC-510F12.7",0.000221638112215997,0,0.00377965170380873,0.00233749495323434,0,0.00313675139903649,0.00120308277931371,0,0.00612304648831055,0,0.00252265024589533,0,0
"CTD-2659N19.4",0.000953016308865953,0.000857228607864216,0.00123259917950048,0.000411211328274312,0.00108731940784234,0,0,0,0,0,0.00164148609488974,0,0
"CTD-2265O21.3",0,0.000615011479553952,0.00136396907157596,0.00189810264898014,0.00208612252594932,0,0,0,0,0.00637514184791811,0,0,0
"CTD-2265O21.7",0,0,0,0,0.000659338688570074,0,0,0,0,0.0079096376447756,0,0,0
"FARSA-AS1",0.000866940268198555,0.000428751173438003,0.00173429281082657,0,0.000987152677477091,0,0.000602457907772129,0,0,0.00604759261853406,0.000792686232910874,0,0
"CTB-55O6.10",0.000279515135157587,0.000290645288226182,0.0017882996604951,0.000153712839618171,0.00130292633345715,0,0.00145017068508963,0.00101899311456163,0,0,0,0,0
"CTC-548K16.1",0.00165484599708505,0.000815789517598341,0.00227707471084412,0.00278734653835432,0.000653023183890284,0.0014869335712427,0.000573395021463323,0.0106714531392447,0.000843900221754008,0.00801374117561754,0,0,0
"AC004257.1",0,0.00107666270086147,0.00330499189672086,0.00238966190553158,0,0,0.00294086772759214,0.0300580567823025,0,0.00677954065157613,0.00127696280245512,0,0
"LLNLR-246C6.1",0,0.00042852605892636,0.000277185363359937,0.00323747733222,0.00131939694176851,0.000394023886988906,0,0,0,0,0.00126755901976619,0,0
"LLNLR-249E10.1",0.00075034001899268,0.000213736868541139,0.00399188161885226,0.010431538682048,0,0.0136099779470074,0,0,0,0.00127627987898825,0.000683030016778632,0,0
"AC004510.3",0.000153319950341508,0.000815664011680309,0.00136232993923338,0,0.00100562910119087,0.00192579297160375,0.00116434984334837,0,0.00221713463727456,0,0,0,0
"CTD-2231E14.8",0.00292391952403857,0.00282572998560248,0.00284538473849548,0.00204381368298961,0.00609595675873895,0.000456514692925392,0.00365823239613707,0.00201757532413855,0.000478954889777393,0,0.00547099225198077,0.0239690894622295,0
"CTD-2013N17.4",0.000790180507619492,0.000807489223336004,0.0108522018586852,0.00292681865358293,0.00444205108064844,0.00295710453388291,0.000745125389700579,0.00227234274178077,0,0.00399702461487669,0.00356939240310424,0,0
"CTD-3222D19.10",0,0,0,0.000482251710044393,0.00125318095921161,0,0,0,0.00123643751687737,0,0,0,0
"CTD-3032J10.4",0.00241902848002173,0.000517330685898078,0,5.44830521340426e-05,0.00365630716309026,0.000965831139464877,0,0,0,0.00151607609185905,0.000806074902898202,0,0
"CTD-3032J10.3",0,0,0,0,0.000405928076202117,0.000387260702898313,0.00129587024295753,0,0,0,0,0,0
"AC005387.2",0.00396433802256719,0.00356651980927948,0.00430985140384505,0.00269025622247876,0.00396865601437004,0.00341533097262279,0.00282670507140084,0,0.00519100888710327,0.00475731519509769,0.000547983068857525,0,0
"AC002306.1",0,0,0.000554439100021146,0.00136860911288647,0.000345981326557451,0,0,0,0,0.0101113556898347,0.00165733641509515,0.0317206552218543,0
"CTC-559E9.8",0.00173734877253485,0.00124081730077468,0.00124090753227205,0.00202010237372657,0.0023700062405977,0.00237179678005745,0.00289406506202639,0.00139296097814834,0.00129375115787881,0,0.00218538523531119,0,0
"CTD-2626G11.2",0,0,0.00040542859153783,0.00226511847892046,0.000389853440446866,0.000331032196125189,0,0,0.000558218412443582,0,0.0166222673217109,0,0
"CTD-2542C24.8",0,0.000150690123091227,0.000803498777602973,0.000396622870374451,0.000835472430652074,0,0,0,0,0,0,0,0
"LINC00664",0.00117065547912377,0.000998001354068886,0.00145356181095901,0.00157858174702633,0,0.00225470704051126,0,0,0.00188111835380369,0,0.00829072384986145,0,0
"RP11-678G14.4",0.000139104396374973,0.000847248195506311,0.00090430859078982,0.000859913487071167,0,0.000586770989854495,0,0,0.00112237400958911,0,0.00187843644392956,0,0
"AC011516.1",0,0.000216043381511007,0,0.000384043919297597,0,0,0,0,0,0,0,0,0
"RP11-15H20.7",0.000642826664411008,0.00112131586863135,0.00124218907443984,0.00122801905426682,0.000403644880983692,0.00199613816113871,0.00133345281070517,0,0,0,0.00046122202065795,0,0
"AC005307.1",0,0,0,0.00421446340468085,0,0,0,0,0.00104858151562601,0,0.00705155581500535,0,0
"AC005616.2",0.000959995954260753,0.000731130300645964,0.000557471909188174,0.00103400523957146,0.00156665173453495,0.00202402392001283,0,0,0.00596561182718338,0.0029099442105496,0,0,0
"AC007795.1",0,0,0,0.000570860716335208,0,0,0,0,0,0,0,0,0
"AC011524.3",0.00170636477230539,0.00122013134542072,0.00449419282321771,0.000326781667185134,0,0.00653568259062963,0,0,0,0,0,0,0
"CTC-379B2.4",0.000667155960892593,0.000967628915154549,0.00589823131058322,0.00175695572086585,0.00153618247153864,0,0,0,0,0.0220480057780282,0.000854073775122947,0,0
"CTD-2085J24.3",0.00132441580905168,0.00135618727027924,0.00134963302354168,0.00153302002731768,0.00137070896500204,0.000586682793403292,0,0,0.00176570952242731,0,0.000469542470304256,0.0200156923027654,0
"CTD-2588C8.8",0.00189745394767688,0.00207142736768804,0.00522967924849298,0.00982060772060592,0.000881579532014563,0.00246460045055499,0,0.00147888193567899,0.00374211872293006,0.00186148919507904,0.00220928932568012,0.0209248796819418,0
"CTC-523E23.5",0,0.00042000042000042,0.000252948020648855,4.67460701022953e-05,0,0,0,0,0,0,0,0,0
"CTC-523E23.11",0.00147651056021329,0.000827153848053696,0.00135690529660109,0.000665582093345051,0.00177477473891577,0.00156098462798148,0.036767788225441,0.00874785732172711,0,0,0.00221202836484489,0,0.022156638572049
"CTD-2527I21.7",0,0.000116583746476985,0,0.000127052729123466,0,0,0.000731253618791346,0,0,0,0,0,0
"CTD-2527I21.15",0.00789796780771852,0.00370593540167811,0.0068043714293343,0.00114763033377165,0,0,0.00183174740642885,0,0,0,0.00092669843203552,0,0
"AC002128.5",0.000208232782928277,0.000233375257320896,0,0.00163072416141626,0,0,0.000911230312185682,0,0.000418635123905531,0,0.00179359457157841,0,0
"AC002398.12",0,0,0.000814799462631389,8.5269047293198e-05,0,0.000326600336751075,0,0,0,0,0,0,0
"AC002398.13",0.00177444211568948,0.0021644410445368,0.00681253619397108,0.00146303098952804,0.00183235687849526,0,0,0.00548992964899272,0,0.0299077480079557,0,0,0
"CTD-3162L10.4",0,0.000402502415610081,0.000389346286417067,0,0,0,0,0,0,0,0,0,0
"CTD-2162K18.3",0.00177929427645009,0.00140593252498369,0.00141842413888015,0.00137188635053233,0,0.00460117316264765,0,0,0,0,0,0,0
"ZNF571-AS1",0.00250414382860631,0.00233028083556818,0.00225499973015217,0.00202774939593543,0.00124012042561429,0.00146358083845285,0,0,0.000559368271848505,0.00661028533957697,0.00692192598784116,0,0
"AC005614.3",0.000384449775481331,0,0,0.000305929923127194,0,0.000438463336835779,0,0,0.00506350721292675,0,0,0,0
"CTC-492K19.7",0,0.000116583746476985,0.000639532924919875,0.0009363501585707,0.00050491109348747,0,0,0,0,0.00400715432673228,0,0,0
